city,property_type,neighbourhood,listing_url,room_type,guests,bedrooms,beds,bathrooms,bathroom_type,price_per_night,rating,review_count,latitude,longitude,is_superhost,host_response_rate,host_identity_verified,free_cancellation,amenities
"San Francisco, CA, USA",Home,Kensington,https://www.airbnb.com/rooms/49522094,Entire home,8.0,4.0,4.0,2.0,private,653,5.0,49,37.91287,-122.27753,True,100.0,True,False,"Bay view, City skyline view, Garden view, Harbor view, Marina view, Mountain view, Bathtub, Hair dryer, Cleaning products, Shampoo, Conditioner, Body soap, Hot water, Free washer – In building, Free dryer – In building, Essentials, Hangers, Bed linens, Extra pillows and blankets, Room-darkening shades, Iron, Clothing storage: closet and dresser, HDTV with Roku, Sonos Bluetooth sound system, Exercise equipment: free weights, stationary bike, yoga mat, Books and reading material, Pack ’n play/Travel crib - available upon request, Standalone high chair - always at the listing, Board games, Indoor fireplace: electric, Ceiling fan, Portable fans, Heating, Smoke alarm, Carbon monoxide alarm, Fire extinguisher, First aid kit, Wifi, Dedicated workspace, Kitchen, Refrigerator, Microwave, Cooking basics, Dishes and silverware, Mini fridge, Freezer, Dishwasher, Gas stove, Stainless steel oven, Hot water kettle, Coffee maker: drip coffee maker, Wine glasses, Toaster, Baking sheet, Blender, Rice maker, Barbecue utensils, Dining table, Coffee, Private entrance, Private patio or balcony, Private backyard – Fully fenced, Fire pit, Outdoor furniture, Outdoor dining area, Private outdoor kitchen, BBQ grill, Sun loungers, Free parking on premises, Free street parking, Private gym in building, Luggage dropoff allowed, Long term stays allowed, Self check-in, Keypad, Housekeeping - available at extra cost, Unavailable: Exterior security cameras on propertyExterior security cameras on property, Unavailable: Air conditioningAir conditioning"
"San Francisco, CA, USA",Home,San Francisco,https://www.airbnb.com/rooms/1305593878261577028,Entire home,6.0,3.0,3.0,1.0,private,740,5.0,43,37.7966,-122.4154,True,100.0,True,False,"Hair dryer, Cleaning products, Shampoo, Conditioner, Body soap, Bidet, Hot water, Shower gel, Essentials, Hangers, Bed linens, Extra pillows and blankets, Room-darkening shades, Iron, Clothing storage, Ethernet connection, TV, Books and reading material, Crib, Pack ’n play/Travel crib, Changing table, Fireplace guards, Board games, Indoor fireplace, Portable fans, Heating, Smoke alarm, Carbon monoxide alarm, Fire extinguisher, Wifi, Dedicated workspace, Kitchen, Refrigerator, Microwave, Cooking basics, Dishes and silverware, Freezer, Stove, Oven, Hot water kettle, Coffee maker, Baking sheet, Blender, Dining table, Coffee, Private entrance, Laundromat nearby, Free street parking, Pets allowed, Luggage dropoff allowed, Long term stays allowed, Self check-in, Lockbox, Unavailable: WasherWasher, Unavailable: Air conditioningAir conditioning"
"San Francisco, CA, USA",Home,Fremont,https://www.airbnb.com/rooms/1233672515498112348,Entire home,6.0,3.0,3.0,2.0,private,342,5.0,9,37.55051,-121.99438,True,100.0,True,False,"Bathtub, Hair dryer, Cleaning products, Shampoo, Conditioner, Body soap, Hot water, Shower gel, Washer, Essentials, Hangers, Bed linens, Extra pillows and blankets, Room-darkening shades, Iron, Clothing storage, TV, Piano, Ping pong table, Air conditioning, Heating, Smoke alarm, Carbon monoxide alarm, Fire extinguisher, First aid kit, Wifi, Kitchen, Refrigerator, Microwave, Cooking basics, Dishes and silverware, Freezer, Dishwasher, Stove, Oven, Hot water kettle, Coffee maker, Wine glasses, Toaster, Baking sheet, Blender, Rice maker, Barbecue utensils, Dining table, Coffee, Backyard, Outdoor furniture, Outdoor dining area, BBQ grill, Free parking on premises, Self check-in, Smart lock, Unavailable: Exterior security cameras on propertyExterior security cameras on property, Unavailable: DryerDryer"
"San Francisco, CA, USA",Home,San Francisco,https://www.airbnb.com/rooms/1065911187465187637,Entire home,14.0,4.0,6.0,3.0,private,1052,5.0,6,37.73386,-122.43005,False,100.0,True,False,"Bathtub, Hair dryer, Cleaning products, Shampoo, Conditioner, Body soap, Hot water, Shower gel, Washer, Dryer, Essentials, Hangers, Bed linens, Extra pillows and blankets, Room-darkening shades, Iron, Clothing storage, Ethernet connection, TV with standard cable, Pool table, Books and reading material, Crib, Pack ’n play/Travel crib, Children’s books and toys, High chair, Children’s dinnerware, Fireplace guards, Indoor fireplace, Portable fans, Heating, Exterior security cameras on property, Smoke alarm, Carbon monoxide alarm, Fire extinguisher, First aid kit, Wifi, Dedicated workspace, Kitchen, Refrigerator, Microwave, Cooking basics, Dishes and silverware, Freezer, Dishwasher, Stove, Oven, Hot water kettle, Coffee maker, Wine glasses, Toaster, Baking sheet, Dining table, Coffee, Private entrance, Laundromat nearby, Free parking on premises, Free street parking, Pets allowed, Luggage dropoff allowed, Self check-in, Smart lock, Unavailable: Air conditioningAir conditioning"
"San Francisco, CA, USA",Home,Oakland,https://www.airbnb.com/rooms/1034394366256845116,Entire home,6.0,3.0,3.0,2.0,private,630,5.0,27,37.81792,-122.24093,True,100.0,True,False,"Bathtub, Hair dryer, Cleaning products, Bidet, Hot water, Washer, Free dryer – In unit, Essentials, Hangers, Bed linens, Extra pillows and blankets, Iron, Clothing storage, TV, Piano, Sonos Bluetooth sound system, Exercise equipment, Books and reading material, Crib, Indoor fireplace, Central heating, Exterior security cameras on property, Smoke alarm, Carbon monoxide alarm, Fire extinguisher, First aid kit, Wifi, Dedicated workspace, Kitchen, Aga refrigerator, Microwave, Cooking basics, Dishes and silverware, Freezer, Dishwasher, Gas stove, Aga double oven, Hot water kettle, Coffee maker: drip coffee maker, Wine glasses, Toaster, Baking sheet, Blender, Rice maker, Barbecue utensils, Dining table, Coffee, Private patio or balcony, Private backyard – Fully fenced, Outdoor furniture, Hammock, Outdoor dining area, BBQ grill, Free parking on premises, Free street parking, Hot tub, EV charger - level 2, Luggage dropoff allowed, Long term stays allowed, Self check-in, Keypad, Unavailable: Air conditioningAir conditioning"
"San Francisco, CA, USA",Home,South San Francisco,https://www.airbnb.com/rooms/1359665577237021344,Entire home,10.0,4.0,6.0,4.0,private,703,4.89,38,37.65041,-122.44883,False,100.0,True,False,"Hair dryer, Conditioner, Body soap, Washer, Dryer, Bed linens, TV, Smoke alarm, Carbon monoxide alarm, Fire extinguisher, First aid kit, Wifi, Dedicated workspace, Kitchen, Microwave, Coffee maker, Coffee, Private backyard – Fully fenced, Outdoor dining area, BBQ grill, Free parking on premises, Pets allowed, Unavailable: Exterior security cameras on propertyExterior security cameras on property, Unavailable: Air conditioningAir conditioning, Unavailable: EssentialsEssentials, Unavailable: ShampooShampoo, Unavailable: Private entrancePrivate entrance, Unavailable: HeatingHeating"
"San Francisco, CA, USA",Home,Oakland,https://www.airbnb.com/rooms/48505378,Entire home,6.0,3.0,3.0,3.0,private,1250,5.0,7,37.81709,-122.2428,True,100.0,True,False,"Bathtub, Hair dryer, Cleaning products, Shampoo, Conditioner, Body soap, Hot water, Shower gel, Washer, Free dryer – In unit, Hangers, Bed linens, Extra pillows and blankets, Room-darkening shades, Iron, Clothing storage, TV, Record player, Books and reading material, Children’s dinnerware, Fireplace guards, Board games, Indoor fireplace, Portable fans, Heating, Exterior security cameras on property, Smoke alarm, Carbon monoxide alarm, Fire extinguisher, Wifi, Dedicated workspace, Kitchen, Refrigerator, Microwave, Cooking basics, Dishes and silverware, Freezer, Dishwasher, Stove, Oven, Hot water kettle, Coffee maker, Wine glasses, Toaster, Baking sheet, Blender, Rice maker, Barbecue utensils, Dining table, Coffee, Laundromat nearby, Private patio or balcony, Private backyard, Fire pit, Outdoor furniture, Outdoor dining area, BBQ grill, Free parking on premises, Free street parking, Unavailable: Air conditioningAir conditioning, Unavailable: EssentialsEssentials"
"San Francisco, CA, USA",Home,El Granada,https://www.airbnb.com/rooms/1543150852087720584,Entire home,10.0,5.0,5.0,2.0,private,691,5.0,15,37.50471,-122.46912,False,100.0,True,False,"Bathtub, Hair dryer, Shampoo, Conditioner, Body soap, Hot water, Shower gel, Washer, Free dryer – In unit, Essentials, Hangers, Bed linens, Extra pillows and blankets, Room-darkening shades, Iron, Drying rack for clothing, Clothing storage: walk-in closet and closet, TV, Books and reading material, Children’s books and toys, Standalone high chair - always at the listing, Board games, Indoor fireplace, Portable fans, Portable heater, Exterior security cameras on property, Smoke alarm, Carbon monoxide alarm, Fire extinguisher, First aid kit, Wifi, Dedicated workspace, Kitchen, Refrigerator, Microwave, Cooking basics, Dishes and silverware, Freezer, Dishwasher, Electric stove, Oven, Hot water kettle, Coffee maker, Wine glasses, Toaster, Baking sheet, Dining table, Coffee, Private entrance, Private patio or balcony, Private backyard, Fire pit, Outdoor furniture, Outdoor dining area, Sun loungers, Free parking on premises, Self check-in, Smart lock, Unavailable: Air conditioningAir conditioning"
"San Francisco, CA, USA",Home,San Mateo,https://www.airbnb.com/rooms/36566571,Entire home,12.0,6.0,9.0,2.0,private,814,4.92,297,37.58314,-122.33063,True,100.0,True,False,"Courtyard view, Bathtub, Hair dryer, Cleaning products, Shampoo, Conditioner, Body soap, Hot water, Shower gel, Washer, Dryer, Essentials, Hangers, Bed linens, Extra pillows and blankets, Room-darkening shades, Iron, Clothing storage: closet, TV, Books and reading material, Crib, Pack ’n play/Travel crib, Children’s books and toys for ages 0-2 years old and 2-5 years old, High chair, Children’s dinnerware, Window guards, Outlet covers, Air conditioning, Portable fans, Heating, Smoke alarm, Carbon monoxide alarm, Fire extinguisher, First aid kit, Wifi, Dedicated workspace, Pocket wifi, Kitchen, Refrigerator, Microwave, Cooking basics, Dishes and silverware, Freezer, Dishwasher, Stove, Oven, Hot water kettle, Coffee maker, Wine glasses, Toaster, Baking sheet, Barbecue utensils, Dining table, Private entrance, Private patio or balcony, Backyard, Free parking on premises, Free street parking, Pets allowed, Long term stays allowed, Self check-in, Lockbox, Cleaning available during stay"
"San Francisco, CA, USA",Home,San Rafael,https://www.airbnb.com/rooms/1432747845118351209,Entire home,7.0,4.0,4.0,2.0,private,685,4.85,20,37.97572,-122.49313,True,100.0,True,False,"Hot water, Washer, Free dryer, Essentials, TV, Heating, Exterior security cameras on property, Smoke alarm, Carbon monoxide alarm, Fire extinguisher, Wifi, Dedicated workspace, Kitchen, Outdoor dining area, BBQ grill, Free parking on premises, Pool, Hot tub, Pets allowed, Self check-in, Lockbox, Unavailable: Air conditioningAir conditioning"
"San Francisco, CA, USA",Guesthouse,Danville,https://www.airbnb.com/rooms/871610969863181246,Entire guesthouse,4.0,2.0,2.0,2.0,private,419,5.0,51,37.81193,-121.98173,True,100.0,True,False,"Hair dryer, Cleaning products, Shampoo, Conditioner, Body soap, Hot water, Shower gel, Washer – In unit, Dryer – In unit, Hangers, Bed linens, Room-darkening shades, Iron, Clothing storage: walk-in closet and closet, HDTV with Amazon Prime Video, Roku, Netflix, Standalone high chair - available upon request, Central air conditioning, Central heating, Exterior security cameras on property, Smoke alarm, Carbon monoxide alarm, First aid kit, Wifi, Kitchen, Refrigerator, Microwave, Cooking basics, Dishes and silverware, Freezer, Dishwasher, Stove, Stainless steel oven, Hot water kettle, Coffee maker: drip coffee maker, Keurig coffee machine, Wine glasses, Toaster, Baking sheet, Patio or balcony, Backyard - Fully fenced, Fire pit, BBQ grill, Free parking on premises, Single level home, Pets allowed, Self check-in, Keypad, Unavailable: EssentialsEssentials"
"San Francisco, CA, USA",Home,Foster City,https://www.airbnb.com/rooms/969172623131985999,Entire home,6.0,3.0,4.0,2.0,private,484,4.96,79,37.54666,-122.27879,True,100.0,True,False,"Garden view, Hair dryer, Cleaning products, Shampoo, Conditioner, Body soap, Hot water, Free washer – In unit, Free dryer – In unit, Essentials, Hangers, Bed linens, Extra pillows and blankets, Room-darkening shades, Iron, Clothing storage: closet, 77 inch HDTV with Disney+, Books and reading material, Pack ’n play/Travel crib, Children’s books and toys, Standalone high chair, Children’s dinnerware, Board games, Table corner guards, Indoor fireplace: electric, Central heating, Exterior security cameras on property, Smoke alarm, Carbon monoxide alarm, Fire extinguisher, First aid kit, Fast wifi – 93 Mbps, Dedicated workspace, Kitchen, Miele refrigerator, Microwave, Cooking basics, Dishes and silverware, Freezer, Dishwasher, Miele oven, Hot water kettle, Coffee maker, Wine glasses, Toaster, Blender, Rice maker, Dining table, Coffee, Private entrance, Private patio or balcony, Private backyard – Fully fenced, Outdoor dining area, BBQ grill, Free parking on premises, Free street parking, EV charger - level 2, Single level home, Pets allowed, Self check-in, Smart lock, Unavailable: AC - split type ductless systemAC - split type ductless system"
"San Francisco, CA, USA",Home,San Rafael,https://www.airbnb.com/rooms/1153731680113639830,Entire home,6.0,3.0,4.0,3.0,private,427,4.96,53,37.9737,-122.5113,True,100.0,True,False,"Bathtub, Hair dryer, Cleaning products, Terra Pure shampoo, Terra pure spa collection conditioner, Terra pure spa collection body soap, Hot water, Shower gel, Washer, Free dryer – In unit, Hangers, Bed linens, Iron, Clothing storage: closet and dresser, Ethernet connection, TV, Crib - always at the listing, Pack ’n play/Travel crib - always at the listing, Fireplace guards, Air conditioning, Indoor fireplace: gas, Ceiling fan, Central heating, Noise decibel monitors on property, Exterior security cameras on property, Smoke alarm, Carbon monoxide alarm, Fire extinguisher, First aid kit, Wifi, Dedicated workspace, Kitchen, Refrigerator, Microwave, Cooking basics, Dishes and silverware, Freezer, Dishwasher, Stove, Oven, Hot water kettle, Coffee maker: french press, Wine glasses, Toaster, Rice maker, Dining table, Coffee, Private entrance, Private patio or balcony, Outdoor furniture, Outdoor dining area, Free parking on premises, Free street parking, Self check-in, Lockbox, Unavailable: EssentialsEssentials"
"San Francisco, CA, USA",Condo,San Francisco,https://www.airbnb.com/rooms/1066470493734034768,Entire condo,2.0,1.0,1.0,2.0,private,850,5.0,24,37.80141,-122.41254,True,100.0,True,False,"Bay view, City skyline view, Bathtub, Hair dryer, Cleaning products, Shampoo, Conditioner, Body soap, Hot water, Shower gel, Washer, Free dryer – In unit, Essentials, Hangers, Bed linens, Extra pillows and blankets, Iron, Clothing storage: closet, TV, Books and reading material, Central heating, Exterior security cameras on property, Smoke alarm, Carbon monoxide alarm, Fire extinguisher, First aid kit, Wifi, Kitchen, Refrigerator, Microwave, Cooking basics, Dishes and silverware, Freezer, Dishwasher, Gas stove, Single oven, Hot water kettle, Coffee maker: espresso machine, Wine glasses, Toaster, Baking sheet, Blender, Dining table, Coffee, Private patio or balcony, Outdoor furniture, Outdoor dining area, Free parking on premises, EV charger - level 2, tesla only, Long term stays allowed, Cleaning available during stay, Unavailable: Air conditioningAir conditioning"
